video_id,channel_id,category_id
tK3Nmkb-IBA,UCk6Bzr5M-8n_KN2guSmWmMw,24
tKfTerMaxlg,UCCK3OZi788Ok44K97WAhLKQ,25
tkGEYbSnOUk,UCMeObxIFpmRVL22ZpL4ME9g,22
TkkoO_8NhOo,UCgnFSj7jQffD5V5m05j4dPw,22
TKQvIELiRJ0,UCh9qXeL8eP3Txra2908xksg,10
tKS1fPZnpf4,UCAapm4DhqB5ckqr61IGdTUw,20
tlb7M73m5l4,UCckltLEhFLv8Xz_lQhYfwmg,25
tLggqOhbLGk,UCr8qGT-Mv9tdCo-aPr06REQ,1
tlHoPKATZ5c,UCltN1illHSguno1gokRShxA,26
tLHs7W5Igxo,UCGN3TM5lZQ1DAvMwI1LIc8Q,27
TLI3AQ_z2_o,UCn0XmAUFv6d2tofMFEesSNw,24
TlIGAk7ev0E,UCETxOvOv9_44-CUzsPlzyxQ,28
tLkEJ7mXXrs,UCwKYO2L9xzLtWhSv4ncYCIA,19
tLl2azapOQE,UCuc40qp1ZKB_ZbDw9iml8Kg,22
Tlu4paMdSy0,UCCK3OZi788Ok44K97WAhLKQ,25
TLxlBH35K8Q,UCwXfRdTtVeVnXXF4poaYw0Q,19
TLZdOiVfL58,UCglXlpWjIi95auM3umWWLdw,28
TLZsHZnzrvs,UCckltLEhFLv8Xz_lQhYfwmg,25
tM7kS-Ex8oE,UCwKYO2L9xzLtWhSv4ncYCIA,22
tM9GQWEloHA,UCn0XmAUFv6d2tofMFEesSNw,24
tmHNkqCqJEM,UCjK3LREYZUrNKnk56Prhe4w,29
TMrVeU3kFMc,UCckltLEhFLv8Xz_lQhYfwmg,25
TmtR6Wq6Y1Q,UCgnFSj7jQffD5V5m05j4dPw,22
tmuaiJ4tgEs,UCaRBojHlDl24Tzh6Vt6dihQ,20
tmVv3lBVgWM,UCckltLEhFLv8Xz_lQhYfwmg,25
Tmy2C5-mSNc,UCCK3OZi788Ok44K97WAhLKQ,25
tNaoaU4BpGY,UCgnFSj7jQffD5V5m05j4dPw,22
tnfDMNqdE9I,UCn0XmAUFv6d2tofMFEesSNw,24
tNflGHrIJlQ,UCvQoK_VN52NG9CwB7Tc9WZg,27
tng0B3KLpLw,UCEjCyBoWP57QRkmFRz-aOGw,27
tNGxC9DuN1A,UCBR9iW2qo_7LP9_9u3A2ZeQ,20
tnHrluwiE-A,UCm-TY_JakK4dHAwF6QqcZSg,20
TNIG5o9c1ZU,UCR5y9OV23c0jJ4RGwDvGnLw,27
tnmBhxr9xHI,UCkysZsPin4y9iQHS-QYygeQ,20
TnNQGxTyuzI,UCwKYO2L9xzLtWhSv4ncYCIA,2
TNWY4oWidqY,UCCK3OZi788Ok44K97WAhLKQ,25
tnyoTgoweNo,UCgnFSj7jQffD5V5m05j4dPw,22
toBV-8xQM28,UCwKYO2L9xzLtWhSv4ncYCIA,19
TocH6Qks-0g,UCCK3OZi788Ok44K97WAhLKQ,25
TodGWH7fsmA,UCvQoK_VN52NG9CwB7Tc9WZg,27
TOEAd_SlNs8,UCCK3OZi788Ok44K97WAhLKQ,25
Toji9XphgBA,UCcrktZCp1tY9eDqrk6fMrsA,24
TOKVEvPCJWU,UCEuz_HGv5er0LZsztjO4g5Q,24
TOlsnhu5F5g,UCRtAu8OVYVfuNZmTV-Ug0zA,27
TOMG5XlleeA,UCKS1HX4moHCcDBZnM9k4giw,1
tomHJGm-IC8,UCh9qXeL8eP3Txra2908xksg,10
TpNXRl3hJt8,UCckltLEhFLv8Xz_lQhYfwmg,25
tpQf7BhgmuY,UCr8qGT-Mv9tdCo-aPr06REQ,1
TPQK5D52soI,UCGN3TM5lZQ1DAvMwI1LIc8Q,27
TQ2l9YAz2CQ,UCgnFSj7jQffD5V5m05j4dPw,22
tqAYJ_E4X2U,UCs_mHlm5_C82W5WCIJaSMbQ,22
tqb_zuq9DRw,UCDO8zlJiV9ZgaMMK2DyX1Dw,17
tqO5ynpFKh8,UCckltLEhFLv8Xz_lQhYfwmg,25
tqygzPrAkjY,UCc8W1zUTmtNqXIhOHxPIAuw,27
TR5PQO4-trM,UC8irIP66QzlZNVgqe4vwN9g,10
TrAh04aMWBc,UC_BPD0TBnFtRExZOhIFEQYQ,20
TRgqjT4oZVc,UCckltLEhFLv8Xz_lQhYfwmg,25
TRuzQePtUuI,UCOQAZV0vURpWMKTlAGVy8rQ,10
TS4IcOS9e5E,UCKEKf35apTUvSLs-c1DCekw,27
tS7C6R9Owks,UCCK3OZi788Ok44K97WAhLKQ,25
tSQHTq07KUE,UC2Wq8OiU3P9sSRxHpFEe_0Q,22
TSVCzKM4elw,UCk6Bzr5M-8n_KN2guSmWmMw,22
tt_x6QtBWO4,UCRtAu8OVYVfuNZmTV-Ug0zA,27
TT3gFEKt4z4,UCOLdaAcrdzYY3ug15EuuFAg,26
Tt4wgEH_g1g,UC-ss1l2vO46QAgyCsPRIVDA,27
TT7SjrVtqGc,UCVwbUjoiTUXxeVjsxW9Kwng,10
TTFHK-1VdIs,UCgnFSj7jQffD5V5m05j4dPw,22
tTHkygOoPTk,UCwXfRdTtVeVnXXF4poaYw0Q,19
TtHO_xBAEjo,UCgnFSj7jQffD5V5m05j4dPw,22
ttxJRLoDcDM,UCckltLEhFLv8Xz_lQhYfwmg,25
TuBeQcW6DQU,UCe13xXtdfx_n0_z1qeXV6_g,10
tUKVM_5HRlE,UCckltLEhFLv8Xz_lQhYfwmg,25
tukXFNdlGbc,UCHQfFg_epoUK0htwmiUyzEQ,27
TuOdxpbyBu8,UCkysZsPin4y9iQHS-QYygeQ,20
TUxBYApv_XA,UCckltLEhFLv8Xz_lQhYfwmg,25
TvC2M5HTZog,UCgnFSj7jQffD5V5m05j4dPw,22
tVlQqVX7TIw,UCMQYRNX1Fg-HJ8Ey7Z3WPrA,24
tVSC-NtWMgg,UCgnFSj7jQffD5V5m05j4dPw,22
TVyWsrYpYXs,UCckltLEhFLv8Xz_lQhYfwmg,25
Tw1bERRjfpU,UCckltLEhFLv8Xz_lQhYfwmg,25
tW1L3rUjGuc,UCckltLEhFLv8Xz_lQhYfwmg,25
TWjIF_6D1ZQ,UCKS1HX4moHCcDBZnM9k4giw,1
TWqbym0V_7c,UCCK3OZi788Ok44K97WAhLKQ,25
TX0dNHQwbqs,UCrjQG1gLZ4cDwIzrGA5pRBw,22
Tx0h0rJK6yo,UCnirzf0fEAPfQV__61iwSQQ,20
TXCrbZdjhng,UCEmrzEYds6XN_7dd_5_XnrA,24
txD6Epx3e2c,UCEjCyBoWP57QRkmFRz-aOGw,27
tXeGG1b8VH8,UCNFDDKoTezuSWbIjjHA76xQ,22
tXeJ7MX-8gE,UCglXlpWjIi95auM3umWWLdw,28
TXVf_06m1hM,UCckltLEhFLv8Xz_lQhYfwmg,25
ty3695zhG0U,UCRnC_XIuIVFKWphUcLd4MVA,27
ty43rnZDcUY,UCDm4BW0Q5d-zASSuRyvPGXw,22
TY8xWNtAfP4,UCOLdaAcrdzYY3ug15EuuFAg,26
tYBqkBACRlc,UCjK3LREYZUrNKnk56Prhe4w,29
TyCIbDq8tiE,UCNyujDJFZqQml78mdpb2rNA,24
tyCs94clxd8,UCGkzF25IZBE1SF9ykM64xEA,24
TYGwFoZqA8Y,UCt7aYc76HmITvYbbQlHyFnw,27
TYKocyauYio,UCn0XmAUFv6d2tofMFEesSNw,24
TYTqA4jy5XU,UCKEKf35apTUvSLs-c1DCekw,23
TyvHencsu1s,UCk6Bzr5M-8n_KN2guSmWmMw,22
tZcoErQtvMc,UCgnFSj7jQffD5V5m05j4dPw,22
tzIPVHN5I6Y,UCnY7v189bwoSTFFYD_PNWhQ,27
tZjltyjg2v8,UCEuz_HGv5er0LZsztjO4g5Q,24
tZK0eNTdyFQ,UCCK3OZi788Ok44K97WAhLKQ,25
TZMIEPhG3ss,UC9U2IYFVPd-Hl6zAeZQL7eQ,22
TzP-kgXgCDs,UCckltLEhFLv8Xz_lQhYfwmg,25
tZQ2FRAbmRU,UCCK3OZi788Ok44K97WAhLKQ,25
tZwAiFeuGTs,UCBR9iW2qo_7LP9_9u3A2ZeQ,20
TzXkDV2Eh7k,UCcpCelkp30ukU3ZKUXsU25g,25
TzZqtmUejwM,UCdY0SS4tZPdWdQ6m5bX-ZBg,24
u_2nAvR-jdo,UCVmkgq5EQR_Dls3LG-wkrjw,28
U_E0cienlNo,UCJsN1Mmx4GRA6sCYdfKqpSQ,28
u_PtyH4lUPc,UCckltLEhFLv8Xz_lQhYfwmg,25
u-becp01zBM,UCRtAu8OVYVfuNZmTV-Ug0zA,27
u-nXLKakzWI,UCVmkgq5EQR_Dls3LG-wkrjw,22
U-pLvnlrS40,UCckltLEhFLv8Xz_lQhYfwmg,25
U-t-imOvwPY,UCgnFSj7jQffD5V5m05j4dPw,22
U-Tx2d-rK70,UC1Q3UfVjchyhbtyJXc_mu5w,24
u0BRAsvtAjI,UC8irIP66QzlZNVgqe4vwN9g,10
u0gv0yrz1yg,UCgnFSj7jQffD5V5m05j4dPw,22
U0NruR57exQ,UCh9qXeL8eP3Txra2908xksg,10
U0vPqUobCcQ,UCVwbUjoiTUXxeVjsxW9Kwng,10
U0XPQiYmwq4,UCu_V8lfzyGspxP-LNFowW9w,10
u1gtiz8YzBc,UCh9qXeL8eP3Txra2908xksg,10
U1io0CzWh7Y,UC0CXMeU0432EMgBnlBaY_yA,27
U1P5uR4UAwY,UC7301rstHsGPohgeR_kh8Pw,26
U1rKZY4AwJk,UCCK3OZi788Ok44K97WAhLKQ,25
U1W7rZd_G3A,UCGkzF25IZBE1SF9ykM64xEA,24
U2_25QHFad0,UC1Q3UfVjchyhbtyJXc_mu5w,24
U23SkXL3Z30,UCckltLEhFLv8Xz_lQhYfwmg,25
u3K5R1bn2I0,UCh9qXeL8eP3Txra2908xksg,10
u4oPbKbt1aM,UC7301rstHsGPohgeR_kh8Pw,26
U4TDhPYpbXU,UCh9qXeL8eP3Txra2908xksg,10
U4u0l7pwabI,UCEjCyBoWP57QRkmFRz-aOGw,27
u50T2MF9t-0,UCGkzF25IZBE1SF9ykM64xEA,24
U5FEVIOG2aY,UCHQfFg_epoUK0htwmiUyzEQ,27
u5OUvKLoEn4,UC4UaWbUUwVvCxWNqhb4f16Q,24
u6l275Rzzr0,UCKA7SQOUkD1_z5lr016Q70w,22
u7oIfbO1MLw,UCckltLEhFLv8Xz_lQhYfwmg,25
u7X_wO4CJSQ,UCgnFSj7jQffD5V5m05j4dPw,22
u7zrLAhVpMY,UCnY7v189bwoSTFFYD_PNWhQ,27
u87LatZqpA8,UC7301rstHsGPohgeR_kh8Pw,26
u8F0lkEzBcs,UCmqflTSJ6911aCrnaWIXxsA,24
u9C5QYT0o00,UCmqflTSJ6911aCrnaWIXxsA,24
U9GM7iiXxdc,UCiOEgWwAKbfrVb795hqQc9A,24
u9PvBVeXit0,UCCK3OZi788Ok44K97WAhLKQ,25
u9Qr9exefCc,UC7hqTC-ChL-_PUKhctTt50A,19
u9SY2oGtLSM,UCBR9iW2qo_7LP9_9u3A2ZeQ,20
u9wm-5RypPU,UCOQAZV0vURpWMKTlAGVy8rQ,10
U9x1ZZ3CB_g,UC92h2ZVbLNazWe038DnzIUA,22
UA7uRJ2h9y0,UCu7cGbQEMgGk8TD0ZYucM5g,27
uabAOsVto1Q,UCs_mHlm5_C82W5WCIJaSMbQ,22
uaGhxWwsGDI,UCn0XmAUFv6d2tofMFEesSNw,24
UaKn9mfzzCc,UCckltLEhFLv8Xz_lQhYfwmg,25
UAOYaL1_rlg,UCCK3OZi788Ok44K97WAhLKQ,25
uAq5b3R3e9s,UCCK3OZi788Ok44K97WAhLKQ,25
uaVQTNwDisU,UCrjQG1gLZ4cDwIzrGA5pRBw,22
uaw4lJ872_Q,UCOLdaAcrdzYY3ug15EuuFAg,26
uaWch0UjbMY,UCjK3LREYZUrNKnk56Prhe4w,29
ub_PNPDdIAU,UCGkzF25IZBE1SF9ykM64xEA,24
uBA9IdIPkbU,UC92h2ZVbLNazWe038DnzIUA,22
UbCVHSLSmXw,UCwkHQPpM4IvsJZiIwW9_8Ng,22
UbjNcuyOJ4Y,UCCK3OZi788Ok44K97WAhLKQ,25
UbMaKahP0Po,UCCK3OZi788Ok44K97WAhLKQ,25
uBoQ5A6hfrM,UCh9qXeL8eP3Txra2908xksg,10
UbQ_AlAlozg,UCckltLEhFLv8Xz_lQhYfwmg,25
UbRGqHA6sqg,UCglXlpWjIi95auM3umWWLdw,28
UbWgfU7Zi3U,UCCK3OZi788Ok44K97WAhLKQ,25
UBwp_GWcePM,UCAapm4DhqB5ckqr61IGdTUw,22
uc2DxYZBJD4,UCcpCelkp30ukU3ZKUXsU25g,24
ucrsDqdYaWw,UCs_mHlm5_C82W5WCIJaSMbQ,22
ud3vK0x2H5U,UCmqflTSJ6911aCrnaWIXxsA,24
uDDastrsl8g,UCaRBojHlDl24Tzh6Vt6dihQ,20
udFqaFKOoNs,UCn0XmAUFv6d2tofMFEesSNw,24
udK6UdTS4pQ,UCKA7SQOUkD1_z5lr016Q70w,22
uDLYWjPOQz0,UCm-TY_JakK4dHAwF6QqcZSg,20
UDpGcK9KO8I,UCCK3OZi788Ok44K97WAhLKQ,25
uDSxvI615Lk,UCckltLEhFLv8Xz_lQhYfwmg,25
UDWpLh2TLNo,UCCK3OZi788Ok44K97WAhLKQ,25
UdymGguacAs,UCOQAZV0vURpWMKTlAGVy8rQ,10
uEfwczMt3FU,UCmqflTSJ6911aCrnaWIXxsA,24
ueG-TBHtCfY,UCu7cGbQEMgGk8TD0ZYucM5g,27
UektIZZB5xg,UCckltLEhFLv8Xz_lQhYfwmg,25
UeMT_gXQk-U,UCcrktZCp1tY9eDqrk6fMrsA,24
UesKGzsUr2A,UCd3VsafChPVXeIufCAzCprA,27
ueWK3c7XPdQ,UCJsN1Mmx4GRA6sCYdfKqpSQ,10
Uf2sUx_Wv5I,UCmqflTSJ6911aCrnaWIXxsA,24
UfJhGjQ0lUw,UCGN3TM5lZQ1DAvMwI1LIc8Q,27
uFLOWoVsRmg,UCckltLEhFLv8Xz_lQhYfwmg,25
UFu-tBDy2QE,UCckltLEhFLv8Xz_lQhYfwmg,25
Ug06ESjfnfQ,UC1Q3UfVjchyhbtyJXc_mu5w,24
UG1Z7bDgB2M,UCEjCyBoWP57QRkmFRz-aOGw,27
UG7J5_WpBNk,UCmqflTSJ6911aCrnaWIXxsA,24
UgdnKJqSju4,UCckltLEhFLv8Xz_lQhYfwmg,25
uGgL2VHt5oE,UCckltLEhFLv8Xz_lQhYfwmg,25
ugijUIfnDmg,UCs_mHlm5_C82W5WCIJaSMbQ,22
ugp_x0CX4oE,UCDm4BW0Q5d-zASSuRyvPGXw,22
UgS3HTewWEY,UCgnFSj7jQffD5V5m05j4dPw,22
UGSjfydjv2Q,UC_BPD0TBnFtRExZOhIFEQYQ,20
UgX597S9SPo,UCOQAZV0vURpWMKTlAGVy8rQ,27
UH1-XuSneP4,UC4UaWbUUwVvCxWNqhb4f16Q,22
uhJrVIDMgOQ,UCckltLEhFLv8Xz_lQhYfwmg,25
Uhn5jNQglvU,UCCK3OZi788Ok44K97WAhLKQ,25
UHNn04amI10,UCNFDDKoTezuSWbIjjHA76xQ,22
uHRPeCJyA98,UCQxq1x6XKl1oRJ_aSOdurWQ,10
UHtPhwsycmg,UC-ss1l2vO46QAgyCsPRIVDA,27
UhWtsT7Hz_E,UCR0Bia1mQ7NQp31WWNhoFnw,24
UhYg5yaB8tU,UCwXfRdTtVeVnXXF4poaYw0Q,19
uHznUk0wLmE,UCgnFSj7jQffD5V5m05j4dPw,22
uI1PD6El6VY,UCrjQG1gLZ4cDwIzrGA5pRBw,22
UiCL3q2EZ68,UCCK3OZi788Ok44K97WAhLKQ,25
UifQZm_cER4,UC4UaWbUUwVvCxWNqhb4f16Q,22
UIGqMdHnc0I,UCEjCyBoWP57QRkmFRz-aOGw,27
uIi6MtNMFlw,UCn0XmAUFv6d2tofMFEesSNw,24
uit38DOh8YQ,UCCK3OZi788Ok44K97WAhLKQ,25
UixcFBCP_II,UC1Q3UfVjchyhbtyJXc_mu5w,24
Uj-15oRoyjw,UCckltLEhFLv8Xz_lQhYfwmg,25
uJTNdVBPo0s,UCGkzF25IZBE1SF9ykM64xEA,24
ujy5Fepg0mM,UCCK3OZi788Ok44K97WAhLKQ,25
ujylX1FYfYQ,UCe13xXtdfx_n0_z1qeXV6_g,10
UjZ3iaq83ZE,UCd3VsafChPVXeIufCAzCprA,27
uK4vIXDaM8U,UCnirzf0fEAPfQV__61iwSQQ,20
uK4X7DDve10,UCrjQG1gLZ4cDwIzrGA5pRBw,22
Uk5wOddI-bc,UCDdPJHmxHCJLH1sDyytCATw,22
uKdPptpi4fY,UCckltLEhFLv8Xz_lQhYfwmg,25
ukg_IyC5_DU,UCEa6e_J_Xs_GKCzG8Eq15Xw,10
uKH8iPJWpbg,UCCK3OZi788Ok44K97WAhLKQ,25
UKOQfKy1BJE,UC1Q3UfVjchyhbtyJXc_mu5w,24
uKuXydJjoQc,UCgnFSj7jQffD5V5m05j4dPw,22
uLKSTWv6gvk,UCckltLEhFLv8Xz_lQhYfwmg,25
ULQ8ttRcCnI,UC_BPD0TBnFtRExZOhIFEQYQ,20
uLRKOgT5jkk,UCEUSUxrhCt4n0Pp9WB7q7-w,24
UlSTbg0MVLo,UCn0XmAUFv6d2tofMFEesSNw,24
Um0gEp0k8Zw,UCCK3OZi788Ok44K97WAhLKQ,25
umlVvXvmhR8,UCCK3OZi788Ok44K97WAhLKQ,25
uNmwORRDqTY,UCwXfRdTtVeVnXXF4poaYw0Q,19
unn1dNR8UR8,UCu_V8lfzyGspxP-LNFowW9w,10
UNNtWA_Zw_M,UCKS1HX4moHCcDBZnM9k4giw,1
unsuBkt4Zsg,UC9U2IYFVPd-Hl6zAeZQL7eQ,22
uNW9r1nBBGE,UCt7aYc76HmITvYbbQlHyFnw,27
uNXjpDMOVMw,UCBR9iW2qo_7LP9_9u3A2ZeQ,20
uOddN2SjN5I,UC_BPD0TBnFtRExZOhIFEQYQ,20
uOdUOOs8iKk,UCglXlpWjIi95auM3umWWLdw,28
uOdzdtvTWyI,UCKS1HX4moHCcDBZnM9k4giw,1
UOvjewDEAUk,UCgnFSj7jQffD5V5m05j4dPw,22
uP5D7Ai0A1w,UCCK3OZi788Ok44K97WAhLKQ,25
UPGTCitJ1_E,UCs_mHlm5_C82W5WCIJaSMbQ,22
uPIexQJ30oQ,UCR0Bia1mQ7NQp31WWNhoFnw,24
UpN9plkbZU8,UCKS1HX4moHCcDBZnM9k4giw,1
upuXHUngwJ8,UCMeObxIFpmRVL22ZpL4ME9g,22
upvgcdZaRg0,UCu_V8lfzyGspxP-LNFowW9w,10
UPzGZw-iZNo,UCdY0SS4tZPdWdQ6m5bX-ZBg,24
UpzOwpPXVwU,UCEuz_HGv5er0LZsztjO4g5Q,24
UQdlTOSwAos,UC3C6rQHX8pkjSyOm-620k3w,28
UQE9Lbhj03k,UCckltLEhFLv8Xz_lQhYfwmg,25
UqgPYzLvsa0,UCckltLEhFLv8Xz_lQhYfwmg,25
UQnt0kiWjyQ,UCCK3OZi788Ok44K97WAhLKQ,25
UQOFceXmN7s,UCgnFSj7jQffD5V5m05j4dPw,24
UqQ7FcfyVZE,UCKEKf35apTUvSLs-c1DCekw,27
uqSCl25FEhI,UC3C6rQHX8pkjSyOm-620k3w,28
urDkOwcQxn4,UCKS1HX4moHCcDBZnM9k4giw,1
uRMQSmLbUgw,UCYG2PZN2DImFqoTcj983iqA,24
uRqt_huP24I,UCKA7SQOUkD1_z5lr016Q70w,22
uRRi3CDqSmM,UCCK3OZi788Ok44K97WAhLKQ,25
URVhkIt-WUs,UCgnFSj7jQffD5V5m05j4dPw,22
uS6r2NwwwUw,UCglXlpWjIi95auM3umWWLdw,28
usafO9-Ri7Q,UCU5WmQA3Ur1Yriw5pMqoBNQ,24
uSgaxuw2PKA,UCn0XmAUFv6d2tofMFEesSNw,24
uSHOT8AeIh8,UCCK3OZi788Ok44K97WAhLKQ,25
USjClJq212c,UCCK3OZi788Ok44K97WAhLKQ,25
usrBxx7DwGQ,UCaRBojHlDl24Tzh6Vt6dihQ,20
Usyljwg1E4k,UCETxOvOv9_44-CUzsPlzyxQ,28
ut035WamXxY,UCDO8zlJiV9ZgaMMK2DyX1Dw,17
uT1UcE-fZCs,UCVmkgq5EQR_Dls3LG-wkrjw,28
ut5fgqSGGRM,UCCK3OZi788Ok44K97WAhLKQ,25
uT5qV6zoy5A,UCh9qXeL8eP3Txra2908xksg,10
ut7BDpDBM9Y,UC4UaWbUUwVvCxWNqhb4f16Q,22
UtEe-VkF6Vk,UCCK3OZi788Ok44K97WAhLKQ,25
uTO2BDMFaxQ,UCGkzF25IZBE1SF9ykM64xEA,24
UtPTL2DzBQo,UCGN3TM5lZQ1DAvMwI1LIc8Q,27
UtVIV7yKN_w,UCEoihco2ah097z2YwYOtojw,20
utxazpacZus,UCEUSUxrhCt4n0Pp9WB7q7-w,24
uTZ5dtiwoVs,UCckltLEhFLv8Xz_lQhYfwmg,25
Uu8APC9pz7Q,UC1Q3UfVjchyhbtyJXc_mu5w,24
uuCGvYkblTg,UCCK3OZi788Ok44K97WAhLKQ,25
uUf5uIlbFn4,UCQxq1x6XKl1oRJ_aSOdurWQ,10
UusVMS-sEw8,UC92h2ZVbLNazWe038DnzIUA,22
UUzdH2geX4Q,UC1Q3UfVjchyhbtyJXc_mu5w,24
UV5dHQe0CBw,UCCK3OZi788Ok44K97WAhLKQ,25
UVnVk7Rg2GA,UCjK3LREYZUrNKnk56Prhe4w,29
uVqJfVZo7dA,UCR0Bia1mQ7NQp31WWNhoFnw,22
uW2LE_eXK3A,UCjK3LREYZUrNKnk56Prhe4w,29
UwbMMxKSG_Q,UCckltLEhFLv8Xz_lQhYfwmg,25
UWkC4O5lhwo,UCGkzF25IZBE1SF9ykM64xEA,24
uWrESMym4hQ,UCn0XmAUFv6d2tofMFEesSNw,24
uWzWFt4i7bU,UCHQfFg_epoUK0htwmiUyzEQ,27
Ux1_df_2ykQ,UCMeObxIFpmRVL22ZpL4ME9g,22
UX4qQqS2Cjk,UC7hqTC-ChL-_PUKhctTt50A,19
UXAqV0aQ0UE,UCrjQG1gLZ4cDwIzrGA5pRBw,22
uxJ9bHfvLD8,UCgnFSj7jQffD5V5m05j4dPw,22
uXOJ9jC6-Go,UCkysZsPin4y9iQHS-QYygeQ,20
uXpII0V9Bh8,UCm-TY_JakK4dHAwF6QqcZSg,20
UXTAnSwcntQ,UCc8W1zUTmtNqXIhOHxPIAuw,27
UXX7KH3Z2Fo,UC9ZdXR-RYydFqdIb1lqM4LQ,19
UY63WPKeE7k,UCmqflTSJ6911aCrnaWIXxsA,24
uyDp7VShXvY,UCc8W1zUTmtNqXIhOHxPIAuw,27
UyPHGr5mwvE,UCJsN1Mmx4GRA6sCYdfKqpSQ,10
uyq7ZdwTwDU,UCJsN1Mmx4GRA6sCYdfKqpSQ,28
uyVBtJrd0N4,UCwXfRdTtVeVnXXF4poaYw0Q,19
uYwqzb7AWdE,UCckltLEhFLv8Xz_lQhYfwmg,25
uzb-6kEB0oM,UCmqflTSJ6911aCrnaWIXxsA,24
uzeD771R2cs,UCgnFSj7jQffD5V5m05j4dPw,22
uzfH0gdXKWY,UCc8W1zUTmtNqXIhOHxPIAuw,27
uzPgXaivUX8,UCKS1HX4moHCcDBZnM9k4giw,1
uZTiZXAG1cA,UCnirzf0fEAPfQV__61iwSQQ,20
UzW9wAmITF8,UCltN1illHSguno1gokRShxA,26
V_9gn2NV1AQ,UCCK3OZi788Ok44K97WAhLKQ,25
V_MwBj33nXs,UCCK3OZi788Ok44K97WAhLKQ,25
v_Nhsr0H81U,UCQxq1x6XKl1oRJ_aSOdurWQ,10
v_o7W84mZxk,UCCK3OZi788Ok44K97WAhLKQ,25
v_U9biwPI5w,UC92h2ZVbLNazWe038DnzIUA,22
V--NdxI1D7o,UCJsN1Mmx4GRA6sCYdfKqpSQ,10
V-Asm-kkQkE,UCwkHQPpM4IvsJZiIwW9_8Ng,22
v-Djre0CovQ,UCr8qGT-Mv9tdCo-aPr06REQ,1
V-LGoiY7qds,UCnirzf0fEAPfQV__61iwSQQ,20
V-xbhjzJyhg,UCdY0SS4tZPdWdQ6m5bX-ZBg,24
V09EWbNgYMc,UCQxq1x6XKl1oRJ_aSOdurWQ,10
v0wIg3KGSuM,UCwkHQPpM4IvsJZiIwW9_8Ng,22
v1GS6XzsaV8,UCwKYO2L9xzLtWhSv4ncYCIA,22
V2hwA5NEUDA,UCnirzf0fEAPfQV__61iwSQQ,20
v2HZV9RvRbM,UCU5WmQA3Ur1Yriw5pMqoBNQ,24
V2jE7LH4SfQ,UCKA7SQOUkD1_z5lr016Q70w,22
V2zGJsKm1rI,UC7301rstHsGPohgeR_kh8Pw,26
v39iun0qROc,UCckltLEhFLv8Xz_lQhYfwmg,25
V3n1ogXNGIg,UCYFn7BOOlmL21iNJ6q5IDfg,24
V3rg9iRy8fE,UCaRBojHlDl24Tzh6Vt6dihQ,20
v3WiP1EiYcg,UCm-TY_JakK4dHAwF6QqcZSg,20
v40opI59-9Q,UC92h2ZVbLNazWe038DnzIUA,22
v41Mp_5Hh04,UCgnFSj7jQffD5V5m05j4dPw,22
v4fSxmO0reI,UCu7cGbQEMgGk8TD0ZYucM5g,27
v5n2zNnvMTA,UCFPySgAumPBFo0VFf8hjCjw,1
v5OEAO0AC1Y,UCgnFSj7jQffD5V5m05j4dPw,22
v5vVAW3sjY0,UCKA7SQOUkD1_z5lr016Q70w,22
V6pDH5neWr0,UC0PdkCm3QlHJ8HdH4JeNirA,20
v6UjyCjKB3E,UCEoihco2ah097z2YwYOtojw,20
V6XNGFV6v9o,UCU5WmQA3Ur1Yriw5pMqoBNQ,24
V72xd6obcRw,UCu_V8lfzyGspxP-LNFowW9w,10
v7Bv70GwLrg,UCdY0SS4tZPdWdQ6m5bX-ZBg,24
V7jH_k5NKwg,UCdTL_n9uC2_DlLX7ohcKpVQ,24
V7JwIs7cuDA,UCh9qXeL8eP3Txra2908xksg,10
V8_84Qz4gDU,UCEjCyBoWP57QRkmFRz-aOGw,27
v8ffFxlfP2I,UCckltLEhFLv8Xz_lQhYfwmg,25
V8OXhBCh_7w,UCBR9iW2qo_7LP9_9u3A2ZeQ,20
v9gvwQFnT-A,UCltN1illHSguno1gokRShxA,26
V9KeDY6LCcA,UCOQAZV0vURpWMKTlAGVy8rQ,10
V9W70Dro-iA,UCCK3OZi788Ok44K97WAhLKQ,25
vaA5_jPfmMM,UCu7cGbQEMgGk8TD0ZYucM5g,27
VaqqhTk7UMk,UCckltLEhFLv8Xz_lQhYfwmg,25
VaqTtCs-hss,UCYG2PZN2DImFqoTcj983iqA,24
vbEH6Gem1V8,UCckltLEhFLv8Xz_lQhYfwmg,25
vBf80A3xT8U,UCe13xXtdfx_n0_z1qeXV6_g,10
VBgYm8eODjM,UCwXfRdTtVeVnXXF4poaYw0Q,19
Vbhx7GK7j0A,UCckltLEhFLv8Xz_lQhYfwmg,25
vbNx_ajekv0,UCOQAZV0vURpWMKTlAGVy8rQ,10
Vbo3VCbdNck,UCwkHQPpM4IvsJZiIwW9_8Ng,22
vBT9B0pZXiA,UCckltLEhFLv8Xz_lQhYfwmg,25
vBu-GOoHHW8,UCwXfRdTtVeVnXXF4poaYw0Q,19
VByycoXH-tU,UCFq73irpdELVQc5yYQcLCcA,22
VC5DhiCu-MA,UCh9qXeL8eP3Txra2908xksg,10
vCAL9OC24rQ,UCOLdaAcrdzYY3ug15EuuFAg,26
vCE7lgKXbG4,UCckltLEhFLv8Xz_lQhYfwmg,25
